Date,michi,boden,BOME,fartcoin,gme,goat,hawktuah,luce,mad,mew,MOODENG,mother,Pnut,popcat,powsche,retardio,SUNDOG,tremp,turbo,wif
2023-09-28 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11228787495731E-05,NA
2023-09-29 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82029302564207E-05,NA
2023-09-30 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.10114200056037E-05,NA
2023-10-01 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67063197519177E-05,NA
2023-10-02 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62397497217114E-05,NA
2023-10-03 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15946485349746E-05,NA
2023-10-04 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13776554107423E-05,NA
2023-10-05 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15975711647223E-05,NA
2023-10-06 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.96759971581424E-05,NA
2023-10-07 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13333067798803E-05,NA
2023-10-08 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72635564488699E-05,NA
2023-10-09 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33423438102652E-05,NA
2023-10-10 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.87011823408206E-05,NA
2023-10-11 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.00764603480516E-05,NA
2023-10-12 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46156193377337E-05,NA
2023-10-13 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9352499993618E-05,NA
2023-10-14 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04885586990527E-05,NA
2023-10-15 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0716921223736E-05,NA
2023-10-16 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001085184937815,NA
2023-10-17 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001051678699514,NA
2023-10-18 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001115811877156,NA
2023-10-19 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001280529234834,NA
2023-10-20 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001199672139422,NA
2023-10-21 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001061737950444,NA
2023-10-22 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001065540970069,NA
2023-10-23 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001141012517158,NA
2023-10-24 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001076288566401,NA
2023-10-25 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001073990127703,NA
2023-10-26 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000121860991236,NA
2023-10-27 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001301805863855,NA
2023-10-28 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001214982735805,NA
2023-10-29 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00011990558043,NA
2023-10-30 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001245652666401,NA
2023-10-31 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001283341868003,NA
2023-11-01 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001200234456616,NA
2023-11-02 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000117183393689,NA
2023-11-03 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001527859842524,NA
2023-11-04 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001550028482017,NA
2023-11-05 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001476138567208,NA
2023-11-06 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001406134981174,NA
2023-11-07 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133147071552,NA
2023-11-08 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001299696800554,NA
2023-11-09 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001563676296386,NA
2023-11-10 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001487519620297,NA
2023-11-11 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001528391979692,NA
2023-11-12 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001417888395333,NA
2023-11-13 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001408574397023,NA
2023-11-14 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001323845275575,NA
2023-11-15 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001341009951895,NA
2023-11-16 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000135820999687,NA
2023-11-17 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001321659849676,NA
2023-11-18 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001244334554184,NA
2023-11-19 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001233558845696,NA
2023-11-20 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001254648561816,NA
2023-11-21 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001187393265494,NA
2023-11-22 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001041979857205,NA
2023-11-23 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001189196816842,NA
2023-11-24 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001175507165431,NA
2023-11-25 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001210760431729,NA
2023-11-26 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001480172373428,NA
2023-11-27 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001265596581641,NA
2023-11-28 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001201755581038,NA
2023-11-29 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001272001494464,NA
2023-11-30 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000120528190948,NA
2023-12-01 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001255171948281,NA
2023-12-02 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000125175454458,NA
2023-12-03 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001295614572911,NA
2023-12-04 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001352050852956,NA
2023-12-05 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000184806198993,NA
2023-12-06 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001833899891499,NA
2023-12-07 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001966910144079,NA
2023-12-08 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001913174817375,NA
2023-12-09 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002719835998029,NA
2023-12-10 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007040008308598,NA
2023-12-11 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000471517337497,NA
2023-12-12 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005120564579153,NA
2023-12-13 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004494671869128,0.0047753392696055
2023-12-14 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004371442669126,0.0047753392696055
2023-12-15 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004407652557275,0.0448348070751886
2023-12-16 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006480068442604,0.0519619136821898
2023-12-17 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006416874889332,0.0547683279604807
2023-12-18 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006080753901999,0.0876796320038505
2023-12-19 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123358262840594,NA,NA,NA,NA,0.0006174984691143,0.1219719716977470
2023-12-20 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123358262840594,NA,NA,NA,NA,0.0005305986389148,0.1483274342365740
2023-12-21 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167857568389123,NA,NA,NA,NA,0.000538334878991,0.1811336623702340
2023-12-22 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310177934378914,NA,NA,NA,NA,0.0005245124808965,0.2760850370915630
2023-12-23 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0350745683825215,NA,NA,NA,NA,0.000582881722064,0.2298641083057630
2023-12-24 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0256569264547253,NA,NA,NA,NA,0.0005506201660379,0.2392727594055790
2023-12-25 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135142969362211,NA,NA,NA,NA,0.0005081278189809,0.14699742086136
2023-12-26 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141266095151758,NA,NA,NA,NA,0.0005111274586342,0.2018077650764470
2023-12-27 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126843369822976,NA,NA,NA,NA,0.0004352730153607,0.1835652239318740
2023-12-28 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127815736081865,NA,NA,NA,NA,0.0004643126669867,0.185743010368503
2023-12-29 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099377586315734,NA,NA,NA,NA,0.0003996229608919,0.1860825174993760
2023-12-30 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139134434836429,NA,NA,NA,NA,0.0003934516309627,0.1777621059514360
2023-12-31 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103009067457235,NA,NA,NA,NA,0.0003957422766171,0.1683638022554210
2024-01-01 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0076402914113734,NA,NA,NA,NA,0.0003606993724877,0.1516437645230950
2024-01-02 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088034968726155,NA,NA,NA,NA,0.0003743538762061,0.1702244498508980
2024-01-03 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0080567462092972,NA,NA,NA,NA,0.0003641248526702,0.1414575507292990
2024-01-04 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047586123720399,NA,NA,NA,NA,0.0002957995691873,0.0874774189131951
2024-01-05 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0060015703464572,NA,NA,NA,NA,0.0003638217256488,0.135856076097456
2024-01-06 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0049844520276121,NA,NA,NA,NA,0.0004806324136823,0.1145508057153490
2024-01-07 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007308617482111,NA,NA,NA,NA,0.0004071551123323,0.0929219939170386
2024-01-08 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054202501398592,NA,NA,NA,NA,0.0003603806235706,0.0900299918068029
2024-01-09 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0081114214642379,NA,NA,NA,NA,0.0003525095747044,0.1314347442092830
2024-01-10 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0068791471123738,NA,NA,NA,NA,0.000334160114071,0.1294690080938650
2024-01-11 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107321211373351,NA,NA,NA,NA,0.0003596790744525,0.1781781011581590
2024-01-12 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128946624518784,NA,NA,NA,NA,0.0003677909663851,0.2778650979524350
2024-01-13 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099519787601615,NA,NA,NA,NA,0.0003314396286373,0.2117016476706350
2024-01-14 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132955718285489,NA,NA,NA,NA,0.0003356178697615,0.2778625572900150
2024-01-15 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0167448461959467,NA,NA,NA,NA,0.0003217274869505,0.3310861532642260
2024-01-16 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0220683475414097,NA,NA,NA,NA,0.0003305119695227,0.2902992397613310
2024-01-17 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0183561765876221,NA,NA,NA,NA,0.0003946560457605,0.297157959498625
2024-01-18 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272476583345493,NA,NA,NA,NA,0.0003326778079048,0.4304711313084180
2024-01-19 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0296250048193473,NA,NA,NA,NA,0.0003056367881965,0.3597182696794620
2024-01-20 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305080274803218,NA,NA,NA,NA,0.0003101588856831,0.3994998345668240
2024-01-21 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221915279238214,NA,NA,NA,NA,0.0003058362060296,0.3356938488590580
2024-01-22 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179819500993244,NA,NA,NA,NA,0.0002961310264758,0.3017573247836990
2024-01-23 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135184566425706,NA,NA,NA,NA,0.0002653570643428,0.2308080967623180
2024-01-24 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0187304329639802,NA,NA,NA,NA,0.0002588902189387,0.2771557823778340
2024-01-25 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168425783450307,NA,NA,NA,NA,0.000272355596062,0.3510987167988050
2024-01-26 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168602213176293,NA,NA,NA,NA,0.0002620377417738,0.3840358537105430
2024-01-27 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122229484754249,NA,NA,NA,NA,0.0003128736080585,0.3511892556850200
2024-01-28 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106490158858916,NA,NA,NA,NA,0.0003053143862054,0.3443739991445220
2024-01-29 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111987284087407,NA,NA,NA,NA,0.0003073139807131,0.3308113880323790
2024-01-30 00:00:00+00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105281332206402,NA,NA,NA,NA,0.0003165450127702,0.3147770922112050
2024-01-31 00:00:00+00:00,NA,NA,NA,NA,0.0083778777928638,NA,NA,NA,NA,NA,NA,NA,NA,0.0125509887987457,NA,NA,NA,NA,0.0003826017936395,0.2827865372213830
2024-02-01 00:00:00+00:00,NA,NA,NA,NA,0.0083778777928638,NA,NA,NA,NA,NA,NA,NA,NA,0.0089011919266107,NA,NA,NA,NA,0.0003338061258904,0.2516803072719730
2024-02-02 00:00:00+00:00,NA,NA,NA,NA,0.0078478152081136,NA,NA,NA,NA,NA,NA,NA,NA,0.0070308227724567,NA,NA,NA,NA,0.0003281507816644,0.227968339801375
2024-02-03 00:00:00+00:00,NA,NA,NA,NA,0.0054205097731399,NA,NA,NA,NA,NA,NA,NA,NA,0.0061024160127638,NA,NA,NA,NA,0.0003151140133949,0.2615994904454620
2024-02-04 00:00:00+00:00,NA,NA,NA,NA,0.0062260169681518,NA,NA,NA,NA,NA,NA,NA,NA,0.0068946355708298,NA,NA,NA,NA,0.0003029246061068,0.2430550023893990
2024-02-05 00:00:00+00:00,NA,NA,NA,NA,0.0040352832655083,NA,NA,NA,NA,NA,NA,NA,NA,0.0070496211723676,NA,NA,NA,NA,0.0002999304996977,0.2120272939191120
2024-02-06 00:00:00+00:00,NA,NA,NA,NA,0.0060248564402378,NA,NA,NA,NA,NA,NA,NA,NA,0.0093899576526397,NA,NA,NA,NA,0.0003092132924049,0.2121742253078050
2024-02-07 00:00:00+00:00,NA,NA,NA,NA,0.011589950791924,NA,NA,NA,NA,NA,NA,NA,NA,0.0110637336625694,NA,NA,NA,NA,0.0003220101177111,0.1904085530234870
2024-02-08 00:00:00+00:00,NA,NA,NA,NA,0.0089931879289589,NA,NA,NA,NA,NA,NA,NA,NA,0.0088302992782328,NA,NA,NA,NA,0.0003244698225809,0.2151146405870600
2024-02-09 00:00:00+00:00,NA,NA,NA,NA,0.0078206510241768,NA,NA,NA,NA,NA,NA,NA,NA,0.0086583846151358,NA,NA,NA,NA,0.0003252072467735,0.219436249885621
2024-02-10 00:00:00+00:00,NA,NA,NA,NA,0.0054510243787878,NA,NA,NA,NA,NA,NA,NA,NA,0.00924707400846,NA,NA,NA,NA,0.0003406484016003,0.2511752794088390
2024-02-11 00:00:00+00:00,NA,NA,NA,NA,0.0073993735570239,NA,NA,NA,NA,NA,NA,NA,NA,0.0074642867823118,NA,NA,NA,NA,0.000335202564015,0.3167614614501850
2024-02-12 00:00:00+00:00,NA,NA,NA,NA,0.0062728387536109,NA,NA,NA,NA,NA,NA,NA,NA,0.0074471289422295,NA,NA,NA,NA,0.0003310104937461,0.2981264617291760
2024-02-13 00:00:00+00:00,NA,NA,NA,NA,0.0061274972981971,NA,NA,NA,NA,NA,NA,NA,NA,0.007303601161561,NA,NA,NA,NA,0.0003450396980044,0.3669068107144980
2024-02-14 00:00:00+00:00,NA,NA,NA,NA,0.0039160534690665,NA,NA,NA,NA,NA,NA,NA,NA,0.0074861595805797,NA,NA,NA,NA,0.0003274284454755,0.3714173607654250
2024-02-15 00:00:00+00:00,NA,NA,NA,NA,0.002467786454327,NA,NA,NA,NA,NA,NA,NA,NA,0.0098455561208598,NA,NA,NA,NA,0.0003372282638327,0.4400216707716920
2024-02-16 00:00:00+00:00,NA,NA,NA,NA,0.0034398388370563,NA,NA,NA,NA,NA,NA,NA,NA,0.0116947050039371,NA,NA,NA,NA,0.0003606933883422,0.4073324323433720
2024-02-17 00:00:00+00:00,NA,NA,NA,NA,0.0037178224180803,NA,NA,NA,NA,NA,NA,NA,NA,0.009060800451228,NA,NA,NA,NA,0.000348714882195,0.3732677432894100
2024-02-18 00:00:00+00:00,NA,NA,NA,NA,0.0028736344817537,NA,NA,NA,NA,NA,NA,NA,NA,0.0100940724661422,NA,NA,NA,NA,0.0003399933385475,0.3839058249679670
2024-02-19 00:00:00+00:00,NA,NA,NA,NA,0.0027908540544071,NA,NA,NA,NA,NA,NA,NA,NA,0.014545896834566,NA,NA,NA,NA,0.0003424305402278,0.4097922260789760
2024-02-20 00:00:00+00:00,NA,NA,NA,NA,0.0023149678310938,NA,NA,NA,NA,NA,NA,NA,NA,0.0108486372556631,NA,NA,NA,NA,0.0003589815760027,0.3798452656426930
2024-02-21 00:00:00+00:00,NA,NA,NA,NA,0.0028300692127585,NA,NA,NA,NA,NA,NA,NA,NA,0.0106320611231639,NA,NA,NA,NA,0.0003492690227012,0.3997939990052680
2024-02-22 00:00:00+00:00,NA,NA,NA,NA,0.0022853378088737,NA,NA,NA,NA,NA,NA,NA,NA,0.009005747406885,NA,NA,NA,NA,0.0003289753871684,0.3500802453489750
2024-02-23 00:00:00+00:00,NA,NA,NA,NA,0.002203066262177,NA,NA,NA,NA,NA,NA,NA,NA,0.0085569348616201,NA,NA,NA,NA,0.0003269605453218,0.3057209036214740
2024-02-24 00:00:00+00:00,NA,NA,NA,NA,0.001785253672141,NA,NA,NA,NA,NA,NA,NA,NA,0.0079900504961152,NA,NA,NA,NA,0.0003173932792287,0.2974455426355540
2024-02-25 00:00:00+00:00,NA,NA,NA,NA,0.0018067115707336,NA,NA,NA,NA,NA,NA,NA,NA,0.0086998463432831,NA,NA,NA,NA,0.0003298169859157,0.3398930345073150
2024-02-26 00:00:00+00:00,NA,NA,NA,NA,0.0012971725552009,NA,NA,NA,NA,NA,NA,NA,NA,0.0080989465057339,NA,NA,NA,NA,0.0003324206993717,0.3484369020043820
2024-02-27 00:00:00+00:00,NA,NA,NA,NA,0.0014037299752225,NA,NA,NA,NA,NA,NA,NA,NA,0.0085061940293719,NA,NA,NA,NA,0.0003574261670739,0.4659007347411280
2024-02-28 00:00:00+00:00,NA,NA,NA,NA,0.0016288406043274,NA,NA,NA,NA,NA,NA,NA,NA,0.0093635724467002,NA,NA,NA,NA,0.0003913635850066,0.6077583227227340
